NP_001360931.1	XP_073780365.1	41.638	586	326	2	81	666	35	604	7.04e-161	481
NP_001360931.1	XP_073780365.1	42.295	584	321	2	83	666	9	576	1.57e-159	477
NP_001360931.1	XP_073780365.1	44.914	521	286	1	146	666	1	520	1.99e-157	472
NP_001360931.1	XP_073780365.1	40.480	625	330	5	83	666	65	688	9.75e-155	465
NP_001360931.1	XP_073780365.1	40.709	592	337	3	81	659	119	709	3.41e-151	456
NP_001360931.1	XP_073780365.1	41.208	563	317	3	83	632	149	710	1.20e-143	436
NP_001360931.1	XP_073780365.1	44.749	438	241	1	230	667	1	437	3.02e-126	391
NP_001360931.1	XP_073780365.1	38.565	446	260	4	63	495	269	713	2.01e-97	316
NP_001360931.1	XP_073780369.1	44.403	536	297	1	119	654	2	536	5.16e-160	473
NP_001360931.1	XP_073780369.1	45.437	515	280	1	152	666	7	520	6.91e-160	473
NP_001360931.1	XP_073780369.1	44.828	493	271	1	174	666	1	492	1.35e-149	447
NP_001360931.1	XP_073780369.1	42.085	518	284	2	81	598	35	536	4.99e-143	430
NP_001360931.1	XP_073780369.1	44.749	438	241	1	230	667	1	437	1.25e-128	393
NP_001360931.1	XP_073780369.1	39.860	429	240	4	81	496	119	542	1.98e-100	320
NP_001360931.1	XP_073780369.1	23.134	134	59	4	44	177	447	536	5.2	32.0
NP_001360931.1	XP_068073966.2	46.692	529	281	1	134	662	58	585	1.15e-159	473
NP_001360931.1	XP_068073966.2	46.943	507	268	1	161	667	57	562	5.20e-153	456
NP_001360931.1	XP_068073966.2	43.454	527	284	2	65	578	60	585	7.72e-137	414
NP_001360931.1	XP_068073966.2	42.923	431	230	3	64	494	171	585	1.41e-103	328
NP_001360931.1	XP_068076021.1	48.857	481	245	1	187	667	66	545	2.12e-159	471
NP_001360931.1	XP_068076021.1	47.255	510	252	3	72	580	49	542	1.09e-157	466
NP_001360931.1	XP_068076021.1	49.658	439	219	2	229	666	51	488	2.73e-145	435
NP_001360931.1	XP_068076021.1	47.059	374	184	3	83	443	173	545	7.80e-103	325
NP_001360931.1	XP_068076021.1	43.506	308	160	3	65	359	239	545	1.64e-73	248
NP_001360931.1	XP_017212100.3	46.154	507	272	1	156	662	11	516	6.68e-159	470
NP_001360931.1	XP_017212100.3	46.371	496	264	2	111	606	23	516	4.06e-154	457
NP_001360931.1	XP_017212100.3	44.016	493	275	1	174	666	1	492	1.76e-141	425
NP_001360931.1	XP_017212100.3	44.518	456	252	1	212	667	11	465	1.43e-131	400
NP_001360931.1	XP_017212100.3	43.803	468	247	2	83	550	65	516	1.16e-129	395
NP_001360931.1	XP_017212100.3	41.628	430	235	2	65	494	103	516	1.07e-109	343
NP_001360931.1	XP_073803647.1	52.391	460	218	1	180	639	3	461	3.85e-158	464
NP_001360931.1	XP_073803647.1	51.965	458	219	1	125	582	4	460	8.36e-153	451
NP_001360931.1	XP_073803647.1	51.522	460	222	1	208	667	3	461	2.01e-152	450
NP_001360931.1	XP_073803647.1	51.389	432	209	1	235	666	2	432	1.57e-145	432
NP_001360931.1	XP_073803647.1	49.471	473	223	3	83	555	5	461	1.10e-144	430
NP_001360931.1	XP_073803647.1	48.214	448	218	3	64	498	14	460	6.07e-126	382
NP_001360931.1	XP_073803647.1	45.739	352	175	3	64	415	126	461	2.29e-83	271
NP_001360931.1	XP_073803646.1	52.391	460	218	1	180	639	3	461	3.85e-158	464
NP_001360931.1	XP_073803646.1	51.965	458	219	1	125	582	4	460	8.36e-153	451
NP_001360931.1	XP_073803646.1	51.522	460	222	1	208	667	3	461	2.01e-152	450
NP_001360931.1	XP_073803646.1	51.389	432	209	1	235	666	2	432	1.57e-145	432
NP_001360931.1	XP_073803646.1	49.471	473	223	3	83	555	5	461	1.10e-144	430
NP_001360931.1	XP_073803646.1	48.214	448	218	3	64	498	14	460	6.07e-126	382
NP_001360931.1	XP_073803646.1	45.739	352	175	3	64	415	126	461	2.29e-83	271
NP_001360931.1	XP_073762495.1	47.314	484	254	1	179	662	2	484	3.14e-157	464
NP_001360931.1	XP_073762495.1	46.901	484	256	1	123	606	2	484	1.02e-153	455
NP_001360931.1	XP_073762495.1	45.435	460	250	1	207	666	2	460	1.10e-138	417
NP_001360931.1	XP_073762495.1	46.047	430	231	1	238	667	5	433	6.96e-131	397
NP_001360931.1	XP_073762495.1	43.803	468	247	2	83	550	33	484	9.12e-130	394
NP_001360931.1	XP_073762495.1	41.628	430	235	2	65	494	71	484	8.44e-110	342
NP_001360931.1	XP_073762495.1	47.945	292	152	0	376	667	2	293	1.80e-88	286
NP_001360931.1	XP_073800131.1	46.816	534	281	2	128	661	27	557	6.72e-157	465
NP_001360931.1	XP_073800131.1	45.809	513	275	2	155	667	26	535	1.54e-148	444
NP_001360931.1	XP_073800131.1	45.898	451	228	3	82	519	108	555	3.19e-121	373
NP_001360931.1	XP_073800131.1	44.977	438	229	3	65	491	119	555	8.22e-112	349
NP_001360931.1	XP_073800131.1	44.355	372	191	3	64	435	200	555	5.73e-89	289
NP_001360931.1	XP_068074022.1	46.816	534	281	2	128	661	27	557	6.72e-157	465
NP_001360931.1	XP_068074022.1	45.809	513	275	2	155	667	26	535	1.54e-148	444
NP_001360931.1	XP_068074022.1	45.898	451	228	3	82	519	108	555	3.19e-121	373
NP_001360931.1	XP_068074022.1	44.977	438	229	3	65	491	119	555	8.22e-112	349
NP_001360931.1	XP_068074022.1	44.355	372	191	3	64	435	200	555	5.73e-89	289
NP_001360931.1	XP_073800134.1	46.816	534	281	2	128	661	22	552	8.91e-157	464
NP_001360931.1	XP_073800134.1	45.809	513	275	2	155	667	21	530	1.98e-148	443
NP_001360931.1	XP_073800134.1	45.898	451	228	3	82	519	103	550	3.74e-121	373
NP_001360931.1	XP_073800134.1	44.977	438	229	3	65	491	114	550	8.62e-112	348
NP_001360931.1	XP_073800134.1	44.355	372	191	3	64	435	195	550	5.95e-89	289
NP_001360931.1	XP_073800133.1	46.816	534	281	2	128	661	22	552	8.91e-157	464
NP_001360931.1	XP_073800133.1	45.809	513	275	2	155	667	21	530	1.98e-148	443
NP_001360931.1	XP_073800133.1	45.898	451	228	3	82	519	103	550	3.74e-121	373
NP_001360931.1	XP_073800133.1	44.977	438	229	3	65	491	114	550	8.62e-112	348
NP_001360931.1	XP_073800133.1	44.355	372	191	3	64	435	195	550	5.95e-89	289
NP_001360931.1	XP_073801351.1	49.177	486	246	1	147	632	6	490	1.16e-156	462
NP_001360931.1	XP_073801351.1	47.746	488	254	1	172	659	3	489	1.46e-152	452
NP_001360931.1	XP_073801351.1	48.077	468	242	1	200	667	3	469	1.15e-147	439
NP_001360931.1	XP_073801351.1	46.356	494	249	2	83	576	13	490	3.95e-145	432
NP_001360931.1	XP_073801351.1	43.874	506	268	3	43	548	1	490	1.10e-134	406
NP_001360931.1	XP_017210344.2	49.177	486	246	1	147	632	6	490	1.16e-156	462
NP_001360931.1	XP_017210344.2	47.746	488	254	1	172	659	3	489	1.46e-152	452
NP_001360931.1	XP_017210344.2	48.077	468	242	1	200	667	3	469	1.15e-147	439
NP_001360931.1	XP_017210344.2	46.356	494	249	2	83	576	13	490	3.95e-145	432
NP_001360931.1	XP_017210344.2	43.874	506	268	3	43	548	1	490	1.10e-134	406
NP_001360931.1	XP_073800130.1	46.816	534	281	2	128	661	59	589	1.25e-156	466
NP_001360931.1	XP_073800130.1	45.809	513	275	2	155	667	58	567	2.70e-148	444
NP_001360931.1	XP_073800130.1	45.898	451	228	3	82	519	140	587	8.12e-121	373
NP_001360931.1	XP_073800130.1	44.355	372	191	3	64	435	232	587	1.53e-88	289
NP_001360931.1	XP_073801406.1	46.503	529	282	1	134	662	731	1258	1.87e-156	485
NP_001360931.1	XP_073801406.1	45.604	546	294	2	91	634	714	1258	9.00e-154	478
NP_001360931.1	XP_073801406.1	46.746	507	269	1	161	667	730	1235	1.63e-152	474
NP_001360931.1	XP_073801406.1	47.106	501	264	1	134	634	82	581	7.19e-150	468
NP_001360931.1	XP_073801406.1	46.414	502	268	1	161	662	81	581	3.48e-146	458
NP_001360931.1	XP_073801406.1	46.973	479	253	1	189	667	81	558	3.14e-142	447
NP_001360931.1	XP_073801406.1	41.811	519	285	4	48	550	64	581	4.81e-121	391
NP_001360931.1	XP_073801406.1	42.494	433	233	3	65	497	168	584	2.51e-102	340
NP_001360931.1	XP_073801406.1	41.228	456	226	5	83	497	807	1261	1.39e-98	330
NP_001360931.1	XP_002660736.2	46.833	521	276	1	147	667	37	556	4.05e-156	463
NP_001360931.1	XP_002660736.2	45.709	501	271	1	111	611	57	556	2.40e-144	432
NP_001360931.1	XP_002660736.2	40.875	526	291	4	30	555	51	556	8.32e-122	375
NP_001360931.1	XP_068075974.2	49.558	452	227	1	215	666	66	516	2.93e-155	459
NP_001360931.1	XP_068075974.2	48.283	466	238	2	91	554	52	516	9.84e-149	442
NP_001360931.1	XP_068075974.2	49.279	416	195	2	83	498	117	516	5.36e-133	402
NP_001360931.1	XP_068075974.2	43.408	311	160	2	48	358	222	516	8.36e-72	243
NP_001360931.1	XP_068075974.2	46.591	88	47	0	580	667	66	153	2.25e-18	90.5
NP_001360931.1	XP_073803664.1	50.000	440	218	2	228	666	50	488	4.75e-153	452
NP_001360931.1	XP_073803664.1	49.543	438	218	2	91	526	52	488	5.86e-144	429
NP_001360931.1	XP_017208838.1	43.316	591	301	3	111	667	170	760	1.98e-151	461
NP_001360931.1	XP_017208838.1	44.077	574	285	4	128	666	159	731	3.01e-149	455
NP_001360931.1	XP_017208838.1	40.625	640	329	5	63	667	193	816	5.53e-147	449
NP_001360931.1	XP_017208838.1	42.996	514	242	6	191	667	121	620	4.45e-117	371
NP_001360931.1	XP_017208838.1	42.827	467	235	5	72	522	390	840	2.41e-106	343
NP_001360931.1	XP_073800137.1	49.057	477	242	1	187	663	31	506	5.22e-151	448
NP_001360931.1	XP_073800137.1	49.894	473	236	1	135	607	35	506	1.98e-149	444
NP_001360931.1	XP_073800137.1	48.847	477	243	1	159	635	31	506	5.59e-149	443
NP_001360931.1	XP_073800137.1	49.336	452	228	1	215	666	31	481	1.77e-143	429
NP_001360931.1	XP_073800137.1	48.366	459	236	1	121	579	49	506	4.16e-142	425
NP_001360931.1	XP_073800137.1	48.941	425	216	1	243	667	31	454	1.06e-133	404
NP_001360931.1	XP_073800137.1	46.269	469	236	2	83	551	54	506	7.18e-131	396
NP_001360931.1	XP_073800137.1	46.304	460	231	3	64	523	63	506	2.32e-123	377
NP_001360931.1	XP_073800136.1	49.057	477	242	1	187	663	31	506	5.22e-151	448
NP_001360931.1	XP_073800136.1	49.894	473	236	1	135	607	35	506	1.98e-149	444
NP_001360931.1	XP_073800136.1	48.847	477	243	1	159	635	31	506	5.59e-149	443
NP_001360931.1	XP_073800136.1	49.336	452	228	1	215	666	31	481	1.77e-143	429
NP_001360931.1	XP_073800136.1	48.366	459	236	1	121	579	49	506	4.16e-142	425
NP_001360931.1	XP_073800136.1	48.941	425	216	1	243	667	31	454	1.06e-133	404
NP_001360931.1	XP_073800136.1	46.269	469	236	2	83	551	54	506	7.18e-131	396
NP_001360931.1	XP_073800136.1	46.304	460	231	3	64	523	63	506	2.32e-123	377
NP_001360931.1	XP_068072642.2	44.404	554	300	4	111	658	100	651	1.08e-150	452
NP_001360931.1	XP_068072642.2	43.510	547	303	3	126	667	87	632	3.80e-146	441
NP_001360931.1	XP_068072642.2	42.328	378	201	3	74	434	274	651	1.25e-84	280
NP_001360931.1	XP_073780304.1	51.235	486	236	1	182	667	515	999	3.11e-150	462
NP_001360931.1	XP_073780304.1	50.405	494	242	3	119	611	508	999	1.12e-148	458
NP_001360931.1	XP_073780304.1	51.044	431	210	1	236	666	513	942	4.78e-134	420
NP_001360931.1	XP_073780304.1	47.357	473	233	2	83	555	543	999	5.65e-126	399
NP_001360931.1	XP_073780304.1	51.244	402	195	1	262	662	510	911	2.85e-121	386
NP_001360931.1	XP_073780304.1	47.289	461	227	3	63	523	551	995	2.91e-121	386
NP_001360931.1	XP_073780304.1	38.133	632	339	7	72	666	242	858	3.86e-118	378
NP_001360931.1	XP_073780304.1	39.200	625	323	8	83	666	194	802	8.49e-114	366
NP_001360931.1	XP_073780304.1	53.737	281	127	1	302	579	89	369	5.54e-85	289
NP_001360931.1	XP_073780304.1	53.333	285	130	1	386	667	89	373	1.36e-83	285
NP_001360931.1	XP_073780304.1	51.515	297	141	1	262	555	77	373	3.09e-83	284
NP_001360931.1	XP_073780304.1	50.161	311	152	1	332	639	63	373	6.55e-82	280
NP_001360931.1	XP_073780304.1	53.546	282	127	2	245	523	89	369	7.39e-82	280
NP_001360931.1	XP_073780304.1	51.748	286	134	2	189	471	89	373	1.22e-80	277
NP_001360931.1	XP_073780304.1	48.772	285	142	3	134	415	90	373	8.06e-72	252
NP_001360931.1	XP_073780304.1	42.667	300	153	3	58	354	85	368	7.41e-56	206
NP_001360931.1	XP_073780304.1	39.645	169	89	2	63	218	831	999	1.34e-21	101
NP_001360931.1	XP_073792870.1	39.535	688	330	4	65	667	100	786	3.41e-150	464
NP_001360931.1	XP_073792870.1	40.121	663	335	6	64	667	211	870	3.96e-149	461
NP_001360931.1	XP_073792870.1	40.061	659	337	4	63	664	406	1063	7.89e-148	457
NP_001360931.1	XP_073792870.1	40.343	642	325	3	83	667	174	814	3.75e-144	448
NP_001360931.1	XP_073792870.1	38.438	653	340	4	74	667	389	1038	1.38e-138	433
NP_001360931.1	XP_073792870.1	41.398	558	282	2	154	667	90	646	3.11e-136	427
NP_001360931.1	XP_073792870.1	40.785	586	302	2	126	667	90	674	6.85e-136	426
NP_001360931.1	XP_073801395.1	44.014	568	270	5	145	667	52	616	3.55e-150	451
NP_001360931.1	XP_073801395.1	42.222	585	294	4	119	662	58	639	1.76e-147	444
NP_001360931.1	XP_073801395.1	41.506	571	290	4	111	640	78	645	5.15e-137	417
NP_001360931.1	XP_073801395.1	40.998	561	300	7	65	612	103	645	5.41e-130	399
NP_001360931.1	XP_073801396.1	42.105	627	303	7	83	667	47	655	8.81e-150	451
NP_001360931.1	XP_073801396.1	42.445	589	294	5	121	667	42	627	6.74e-149	449
NP_001360931.1	XP_073801396.1	41.270	630	314	5	65	640	57	684	5.01e-144	437
NP_001360931.1	XP_073801396.1	41.982	555	277	4	155	667	20	571	6.23e-135	413
NP_001360931.1	XP_073800135.1	49.689	483	240	2	127	607	20	501	9.51e-150	445
NP_001360931.1	XP_073800135.1	49.057	477	242	1	187	663	26	501	7.03e-148	440
NP_001360931.1	XP_073800135.1	48.786	453	231	1	215	667	26	477	2.61e-142	426
NP_001360931.1	XP_073800135.1	47.930	459	238	1	121	579	44	501	4.22e-140	420
NP_001360931.1	XP_073800135.1	45.629	469	239	2	83	551	49	501	2.47e-128	390
NP_001360931.1	XP_073800135.1	45.316	459	235	3	65	523	59	501	4.46e-118	363
NP_001360931.1	XP_073800135.1	41.629	442	239	3	44	467	61	501	1.10e-100	318
NP_001360931.1	XP_073800135.1	46.053	152	82	0	516	667	18	169	9.62e-37	145
NP_001360931.1	XP_073803652.1	50.221	452	224	1	215	666	66	516	1.18e-149	445
NP_001360931.1	XP_073803652.1	44.615	520	272	5	39	554	9	516	7.33e-138	415
NP_001360931.1	XP_073803652.1	45.401	511	252	5	24	526	25	516	4.34e-137	412
NP_001360931.1	XP_068076091.1	51.179	424	206	1	127	550	62	484	2.11e-147	438
NP_001360931.1	XP_068076091.1	50.345	435	214	2	229	662	51	484	8.00e-146	434
NP_001360931.1	XP_068076091.1	50.758	396	195	0	272	667	66	461	7.01e-137	411
NP_001360931.1	XP_068076091.1	49.272	412	208	1	111	522	74	484	4.90e-134	404
NP_001360931.1	XP_068076091.1	50.390	385	190	1	111	495	102	485	2.00e-128	389
NP_001360931.1	XP_068076091.1	48.177	384	183	2	83	466	117	484	4.55e-117	360
NP_001360931.1	XP_068076091.1	47.985	273	126	2	83	355	229	485	8.16e-76	252
NP_001360931.1	XP_001336870.3	48.684	456	233	1	147	602	9	463	1.75e-146	435
NP_001360931.1	XP_001336870.3	49.195	435	220	1	233	667	11	444	3.87e-142	424
NP_001360931.1	XP_001336870.3	47.912	455	236	1	204	658	10	463	1.66e-138	414
NP_001360931.1	XP_001336870.3	46.491	456	243	1	119	574	9	463	3.22e-135	406
NP_001360931.1	XP_001336870.3	45.393	445	227	2	74	518	35	463	1.81e-123	375
NP_001360931.1	XP_001336870.3	49.608	383	193	0	284	666	5	387	7.23e-123	374
NP_001360931.1	XP_001336870.3	45.199	427	218	2	64	490	53	463	2.03e-115	355
NP_001360931.1	XP_001336870.3	51.136	352	172	0	316	667	9	360	2.44e-115	355
NP_001360931.1	XP_073793426.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_073793426.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_073793426.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_073793426.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_073793426.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_073793426.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_073793425.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_073793425.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_073793425.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_073793425.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_073793425.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_073793425.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_073793424.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_073793424.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_073793424.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_073793424.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_073793424.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_073793424.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_073793423.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_073793423.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_073793423.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_073793423.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_073793423.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_073793423.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_073793422.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_073793422.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_073793422.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_073793422.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_073793422.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_073793422.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_073793420.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_073793420.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_073793420.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_073793420.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_073793420.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_073793420.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_009294401.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_009294401.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_009294401.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_009294401.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_009294401.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_009294401.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_073793419.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_073793419.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_073793419.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_073793419.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_073793419.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_073793419.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_073793418.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_073793418.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_073793418.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_073793418.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_073793418.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_073793418.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_005174049.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_005174049.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_005174049.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_005174049.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_005174049.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_005174049.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_073793417.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_073793417.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_073793417.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_073793417.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_073793417.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_073793417.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_068072669.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_068072669.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_068072669.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_068072669.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_068072669.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_068072669.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_003201060.1	40.348	575	315	3	119	666	29	602	4.23e-146	440
NP_001360931.1	XP_003201060.1	39.020	592	344	3	63	654	44	618	1.66e-140	425
NP_001360931.1	XP_003201060.1	42.981	463	263	1	205	667	31	492	3.34e-121	375
NP_001360931.1	XP_003201060.1	37.965	511	300	4	63	573	128	621	2.69e-106	337
NP_001360931.1	XP_003201060.1	41.146	384	226	0	283	666	24	407	1.80e-94	306
NP_001360931.1	XP_003201060.1	41.475	217	127	0	451	667	24	240	4.95e-46	174
NP_001360931.1	XP_068069748.2	40.030	657	321	6	83	667	252	907	1.15e-145	448
NP_001360931.1	XP_068069748.2	39.052	717	351	9	1	658	12	701	2.16e-144	445
NP_001360931.1	XP_068069748.2	40.059	674	323	8	43	658	276	926	1.44e-143	442
NP_001360931.1	XP_068069748.2	43.017	537	275	3	160	666	62	597	4.02e-131	410
NP_001360931.1	XP_068069748.2	44.221	199	111	0	469	667	62	260	2.21e-41	163
NP_001360931.1	XP_073780348.1	40.030	657	321	6	83	667	228	883	2.29e-145	446
NP_001360931.1	XP_073780348.1	38.584	692	324	6	75	666	108	798	1.55e-144	444
NP_001360931.1	XP_073780348.1	39.451	692	318	8	75	666	136	826	1.63e-144	444
NP_001360931.1	XP_073780348.1	40.059	674	323	8	43	658	252	902	2.97e-143	441
NP_001360931.1	XP_073780348.1	39.398	698	340	8	20	658	4	677	2.91e-142	438
NP_001360931.1	XP_073780348.1	41.770	565	270	3	160	666	38	601	6.45e-134	417
NP_001360931.1	XP_073780348.1	44.221	199	111	0	469	667	38	236	2.93e-41	162
NP_001360931.1	XP_073792967.1	44.364	550	275	4	126	647	57	603	3.66e-145	437
NP_001360931.1	XP_073792967.1	42.379	538	281	3	154	663	57	593	1.02e-137	417
NP_001360931.1	XP_073792967.1	45.435	460	234	3	117	562	146	602	6.08e-124	382
NP_001360931.1	XP_073792967.1	42.800	500	257	3	182	667	57	541	2.17e-123	380
NP_001360931.1	XP_073792967.1	40.035	572	269	7	81	596	55	608	2.87e-121	375
NP_001360931.1	XP_073792967.1	39.193	347	175	6	64	394	276	602	4.38e-64	224
NP_001360931.1	XP_073792967.1	41.667	252	129	4	65	316	375	608	1.94e-47	178
NP_001360931.1	XP_073792967.1	32.447	188	110	2	39	226	433	603	2.00e-16	84.7
NP_001360931.1	XP_073792967.1	25.000	160	73	4	38	196	488	601	7.53e-04	44.3
NP_001360931.1	XP_021325059.2	44.364	550	275	4	126	647	149	695	4.02e-145	440
NP_001360931.1	XP_021325059.2	42.379	538	281	3	154	663	149	685	1.86e-137	420
NP_001360931.1	XP_021325059.2	45.435	460	234	3	117	562	238	694	6.71e-124	385
NP_001360931.1	XP_021325059.2	42.800	500	257	3	182	667	149	633	3.82e-123	383
NP_001360931.1	XP_021325059.2	41.513	542	258	6	111	596	162	700	4.49e-121	377
NP_001360931.1	XP_021325059.2	39.747	395	208	4	83	450	303	694	5.62e-81	272
NP_001360931.1	XP_021325059.2	39.193	347	175	6	64	394	368	694	8.59e-64	225
NP_001360931.1	XP_021325059.2	42.955	291	160	5	83	372	415	700	3.15e-62	221
NP_001360931.1	XP_021325059.2	41.667	252	129	4	65	316	467	700	3.15e-47	179
NP_001360931.1	XP_021325059.2	25.000	160	73	4	38	196	580	693	0.001	43.9
NP_001360931.1	XP_073803672.1	50.708	424	208	1	127	550	62	484	4.71e-145	432
NP_001360931.1	XP_073803672.1	51.768	396	191	0	272	667	66	461	3.21e-140	419
NP_001360931.1	XP_073803672.1	49.885	435	216	2	229	662	51	484	7.07e-140	419
NP_001360931.1	XP_073803672.1	50.243	412	204	1	111	522	74	484	1.06e-135	408
NP_001360931.1	XP_073803672.1	51.200	375	182	1	121	495	112	485	1.55e-122	374
NP_001360931.1	XP_073803672.1	47.074	393	192	2	74	466	108	484	9.05e-112	346
NP_001360931.1	XP_068076402.1	50.708	424	208	1	127	550	62	484	4.71e-145	432
NP_001360931.1	XP_068076402.1	51.768	396	191	0	272	667	66	461	3.21e-140	419
NP_001360931.1	XP_068076402.1	49.885	435	216	2	229	662	51	484	7.07e-140	419
NP_001360931.1	XP_068076402.1	50.243	412	204	1	111	522	74	484	1.06e-135	408
NP_001360931.1	XP_068076402.1	51.200	375	182	1	121	495	112	485	1.55e-122	374
NP_001360931.1	XP_068076402.1	47.074	393	192	2	74	466	108	484	9.05e-112	346
NP_001360931.1	XP_073800138.1	50.000	450	223	2	215	663	31	479	1.27e-144	431
NP_001360931.1	XP_073800138.1	49.552	446	223	2	135	579	35	479	1.36e-138	415
NP_001360931.1	XP_073800138.1	48.667	450	229	2	159	607	31	479	1.70e-137	412
